ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP
Fevadol Plus tab,’нѕбн…,1,,0,1,,,8.041999817,Tax 15%,0,Exclusive,9.649999619,0,6281086000533,0,,,0,
Hyposec 20mg 14cap,’нѕбн…,1,,Џб»е,1,,,14.22000027,Tax 15%,0,Exclusive,31.60000038,0,6251148140125,0,,,0,
Advil Cold & Sinus tab,’нѕбн…,1,,Џб»е,1,,,9.791999817,Tax 15%,0,Exclusive,11.75,0,0000236,0,,,0,
Pharmaton Kiddi 200ml Syrp,’нѕбн…,1,,Џб»е,1,,,13.74300003,Tax 15%,0,Exclusive,17,0,3704300000049,0,,,0,
Clara 10tab,’нѕбн…,1,,1,1,,,9.173000336,Tax 15%,0,Exclusive,17.63999939,0,6281247060079,0,,,0,
Histop tab,’нѕбн…,1,,1,1,,,5.519999981,Tax 15%,0,Exclusive,6.900000095,0,6281086000236,0,,,0,
Chlorohistol tab,’нѕбн…,1,,Џб»е,1,,,5.320000172,Tax 15%,0,Exclusive,6.650000095,0,0000242,0,,,0,
Fenistil tab,’нѕбн…,1,,Џб»е,1,,,7.050000191,Tax 15%,0,Exclusive,9.399999619,0,0000243,0,,,0,
Aerius 5mg tab,’нѕбн…,1,,Џб»е,1,,,19.41799927,Tax 15%,0,Exclusive,23.29999924,0,6281086001806,0,,,0,
Mucosolvan tab,’нѕбн…,1,,1,1,,,9.593999863,Tax 15%,0,Exclusive,12.30000019,0,3704367050100,0,,,0,
Prednisolon 5mg 30tab,’нѕбн…,1,,1,1,,,10.60200024,Tax 15%,0,Exclusive,17.10000038,0,0000246,0,,,0,
Sapofen Cold & Flu 20tab,’нѕбн…,1,,1,1,,,6.75,Tax 15%,0,Exclusive,9,0,6281086001370,0,,,0,
Loraday tab,’нѕбн…,1,,Џб»е,1,,,6.820000172,Tax 15%,0,Exclusive,12.39999962,0,3704500385014,0,,,0,
Fefol 30cap,’нѕбн…,1,,Џб»е,1,,,7.166999817,Tax 15%,0,Exclusive,8.600000381,0,6251158720003,0,,,0,
Clarinase 14tab,’нѕбн…,1,,1,1,,,14.33399963,Tax 15%,0,Exclusive,17.20000076,0,0000252,0,,,0,
Glora tab,’нѕбн…,1,,Џб»е,1,,,7.791999817,Tax 15%,0,Exclusive,9.350000381,0,0000253,0,,,0,
Claritine 10tab,’нѕбн…,1,,Џб»е,1,,,16.33499908,Tax 15%,0,Exclusive,19.60000038,0,6281086000519,0,,,0,
Rinofed tab,’нѕбн…,1,,1,1,,,6.665999889,Tax 15%,0,Exclusive,8,0,6281967051814,0,,,0,
Rinofed Plus tab,’нѕбн…,1,,1,1,,,5.709000111,Tax 15%,0,Exclusive,8.649999619,0,6281967081811,0,,,0,
Artiz tab,’нѕбн…,1,,Џб»е,1,,,4.809999943,Tax 15%,0,Exclusive,9.25,0,6281102235611,0,,,0,
Finallerg tab,’нѕбн…,1,,Џб»е,1,,,5.215000153,Tax 15%,0,Exclusive,7.449999809,0,6251106200335,0,,,0,
Panadol Cold+Flu 24tab,’нѕбн…,1,,1,1,,,10.82400036,Tax 15%,0,Exclusive,12.30000019,0,08811509,0,,,0,
Panadol Night 20tab,’нѕбн…,1,,1,1,,,9.666999817,Tax 15%,0,Exclusive,11.60000038,0,08812605,0,,,0,
Panadol Sinus 24tab,’нѕбн…,1,,1,1,,,11.96800041,Tax 15%,0,Exclusive,13.60000038,0,08812100,0,,,0,
Flutab Sinus tab,’нѕбн…,1,,Џб»е,1,,,4.619999886,Tax 15%,0,Exclusive,7.699999809,0,6281086001011,0,,,0,
Fludrex tab,’нѕбн…,1,,1,1,,,8.609999657,Tax 15%,0,Exclusive,12.30000019,0,3704500373011,0,,,0,
Adol syrp,’нѕбн…,1,,Џб»…,1,,,4.639999866,Tax 15%,0,Exclusive,5.800000191,0,6291100082377,0,,,0,
ACC Long eff. tab,’нѕбн…,1,,Џб»е,1,,,10.45899963,Tax 15%,0,Exclusive,12.55000019,0,0000266,0,,,0,
Flutab tab,’нѕбн…,1,,Џб»е,1,,,8.251000404,Tax 15%,0,Exclusive,9.899999619,0,6281086001004,0,,,0,
Pulmotropic 100ml elixir,’нѕбн…,1,,Џб»е,1,,,5.625,Tax 15%,0,Exclusive,8.100000381,0,0000268,0,,,0,
Exylin Adult Syrp,’нѕбн…,1,,1,1,,,5.389999866,Tax 15%,0,Exclusive,7.699999809,0,6281086000175,0,,,0,
Ciproxen 250mg 10tab,’нѕбн…,1,,Џб»е,1,,,19.61599922,Tax 15%,0,Exclusive,30.64999962,0,03682,0,,,0,
Bronquium 120ml elixir,’нѕбн…,1,,Џб»е,1,,,5.625,Tax 15%,0,Exclusive,8.100000381,0,0000271,0,,,0,
Chlorohistol 100ml syrp,’нѕбн…,1,,1,1,,,4.709000111,Tax 15%,0,Exclusive,5.650000095,0,6291100081400,0,,,0,
Predo 120ml syrp,’нѕбн…,1,,Џб»е,1,,,31.5,Tax 15%,0,Exclusive,42,0,6281900001401,0,,,0,
Flagyl 500mg 14tab,’нѕбн…,1,,UNIT,1,,,15.31999969,Tax 15%,0,Exclusive,19.14999962,0,0000275,0,,,0,
Ezipect syrp,’нѕбн…,1,,1,1,,,2.721999884,Tax 15%,0,Exclusive,6.050000191,0,0000276,0,,,0,
Gyno-Mikazol 400mg supp,’нѕбн…,1,,UNIT,1,,,10.58500004,Tax 15%,0,Exclusive,18.25,0,6291100080090,0,,,0,
Zertazine syrp,’нѕбн…,1,,Џб»е,1,,,5.704999924,Tax 15%,0,Exclusive,8.149999619,0,6281080001079,0,,,0,
Rhinathiol 5% Adult syrp,’нѕбн…,1,,Џб»е,1,,,9.175000191,Tax 15%,0,Exclusive,11.35000038,0,3582910020912,0,,,0,
Rhinathiol Promethazine syrp,’нѕбн…,1,,Џб»е,1,,,6.547999859,Tax 15%,0,Exclusive,8.100000381,0,3582910020981,0,,,0,
Robitussin syrp,’нѕбн…,1,,Џб»е,1,,,5.025000095,Tax 15%,0,Exclusive,6.699999809,0,0000282,0,,,0,
Robitussin DM syrp,’нѕбн…,1,,Џб»е,1,,,5.920000076,Tax 15%,0,Exclusive,7.400000095,0,0000283,0,,,0,
Ezolvin syrp,’нѕбн…,1,,Џб»е,1,,,3.954999924,Tax 15%,0,Exclusive,5.650000095,0,3704500490022,0,,,0,
Dilanyl  syrp,’нѕбн…,1,,Џб»е,1,,,7.244999886,Tax 15%,0,Exclusive,10.35000038,0,3704500476026,0,,,0,
Nospasm 30tab,’нѕбн…,1,,Џб»…,1,,,7.489999771,Tax 15%,0,Exclusive,10.69999981,0,6281086001073,0,,,0,
Ambolar syrp,’нѕбн…,1,,Џб»е,1,,,5.005000114,Tax 15%,0,Exclusive,7.150000095,0,6251107072016,0,,,0,
Flumed DM Paed. syrp,’нѕбн…,1,,Џб»е,1,,,7.584000111,Tax 15%,0,Exclusive,9.100000381,0,6281080001475,0,,,0,
Claritine syrup,’нѕбн…,1,,Џб»е,1,,,17.29299927,Tax 15%,0,Exclusive,20.75,0,6281086000557,0,,,0,
Zyrtec 0.1% syrp,’нѕбн…,1,,Џб»е,1,,,16.12599945,Tax 15%,0,Exclusive,19.35000038,0,0000290,0,,,0,
Aerius 0.5mg/ml syrp,’нѕбн…,1,,1,1,,,19.15999985,Tax 15%,0,Exclusive,23.95000076,0,6281086002056,0,,,0,
Lorinase 100ml syrp,’нѕбн…,1,,1,1,,,13.73999977,Tax 15%,0,Exclusive,22.89999962,0,6281086001981,0,,,0,
Zaditen syrup,’нѕбн…,1,,Џб»е,1,,,24.62700081,Tax 15%,0,Exclusive,29.54999924,0,6281086000342,0,,,0,
Inflaban 50mg 20tab,’нѕбн…,1,,Џб»…,1,,,4.230000019,Tax 15%,0,Exclusive,10.14999962,0,0000294,0,,,0,
Riaphan syrp,’нѕбн…,1,,Џб»е,1,,,5.96600008,Tax 15%,0,Exclusive,7.849999905,0,6281080001604,0,,,0,
Fludrex syrp,’нѕбн…,1,,Џб»е,1,,,4.164999962,Tax 15%,0,Exclusive,5.949999809,0,3704500496024,0,,,0,
Guaphan DM syrup,’нѕбн…,1,,Џб»е,1,,,7.612999916,Tax 15%,0,Exclusive,10.14999962,0,6281080001505,0,,,0,
Amlor 10mg 30cap,’нѕбн…,1,,UNIT,1,,,53.67100143,Tax 15%,0,Exclusive,64.40000153,0,0000298,0,,,0,
Normoten 50mg 28tab,’нѕбн…,1,,Џб»…,1,,,15.54500008,Tax 15%,0,Exclusive,20.5,0,6281908011822,0,,,0,
Ketonil syrp,’нѕбн…,1,,Џб»е,1,,,11.35000038,Tax 15%,0,Exclusive,22.70000076,0,6251148130324,0,,,0,
Kafosed 100ml syrp,’нѕбн…,1,,1,1,,,7.276000023,Tax 15%,0,Exclusive,10.69999981,0,6281086000113,0,,,0,
Neorin syp,’нѕбн…,1,,Џб»е,1,,,13.61999989,Tax 15%,0,Exclusive,22.70000076,0,6281086002063,0,,,0,
Rhinathiol 2% paed. syrp,’нѕбн…,1,,Џб»е,1,,,7.221000195,Tax 15%,0,Exclusive,8.699999809,0,3582910021810,0,,,0,
Ferose-F 30tab,’нѕбн…,1,,Џб»е,1,,,11.64000034,Tax 15%,0,Exclusive,19.39999962,0,6281086001172,0,,,0,
Ferose 30tab,’нѕбн…,1,,Џб»е,1,,,11.57999992,Tax 15%,0,Exclusive,19.29999924,0,6281086000540,0,,,0,
Folicum 1mg tab,’нѕбн…,1,,1,1,,,2.507999897,Tax 15%,0,Exclusive,3.299999952,0,0000306,0,,,0,
Folic acid 1mg 40tab,’нѕбн…,1,,Џб»е,1,,,7.166999817,Tax 15%,0,Exclusive,8.600000381,0,6281080004629,0,,,0,
Ferrovit 30tab,’нѕбн…,1,,Џб»е,1,,,13.85999966,Tax 15%,0,Exclusive,21,0,0000308,0,,,0,
Folicum 5mg tab,’нѕбн…,1,,1,1,,,2.375999928,Tax 15%,0,Exclusive,3.599999905,0,0000309,0,,,0,
Calcos vit D3 tab,’нѕбн…,1,,Џб»е,1,,,27.49900055,Tax 15%,0,Exclusive,33,0,3578830123482,0,,,0,
Feromin tab,’нѕбн…,1,,1,1,,,10.0010004,Tax 15%,0,Exclusive,12,0,6281080002953,0,,,0,
Feroglobin B12 30cap,’нѕбн…,1,,Џб»е,1,,,17.21999931,Tax 15%,0,Exclusive,21,0,5021265231140,0,,,0,
Glovit cap,’нѕбн…,1,,1,1,,,14.69999981,Tax 15%,0,Exclusive,21,0,6291103730244,0,,,0,
Ginsavit cap,’нѕбн…,1,,Џб»е,1,,,6.789999962,Tax 15%,0,Exclusive,9.699999809,0,6291100080472,0,,,0,
Genso 500mg cap,’нѕбн…,1,,Џб»е,1,,,25.62700081,Tax 15%,0,Exclusive,30.75,0,6281102230296,0,,,0,
Neurovitan tab,’нѕбн…,1,,Џб»е,1,,,6.894000053,Tax 15%,0,Exclusive,9.100000381,0,6251065011386,0,,,0,
Folvyte 60tab,’нѕбн…,1,,Џб»е,1,,,16.5,Tax 15%,0,Exclusive,33,0,0000320,0,,,0,
Methycobal 500mcg tab,’нѕбн…,1,,Џб»е,1,,,19.68000031,Tax 15%,0,Exclusive,24,0,0000321,0,,,0,
Vit B. complex,’нѕбн…,1,,Џб»е,1,,,3.209000111,Tax 15%,0,Exclusive,3.849999905,0,0000322,0,,,0,
Neurorubine Forte tab,’нѕбн…,1,,Џб»е,1,,,9.640000343,Tax 15%,0,Exclusive,12.05000019,0,0000323,0,,,0,
Neuro-B tab,’нѕбн…,1,,Џб»е,1,,,7.804999828,Tax 15%,0,Exclusive,11.14999962,0,6281102231927,0,,,0,
AquaMarine Omega-3 cap,’нѕбн…,1,,Џб»е,1,,,40.38999939,Tax 15%,0,Exclusive,57.70000076,0,5021265244195,0,,,0,
Neurobion amp,’нѕбн…,1,,Џб»е,1,,,37.91999817,Tax 15%,0,Exclusive,45.5,0,0000326,0,,,0,
Ferose 100ml syrp,’нѕбн…,1,,Џб»…,1,,,9.61400032,Tax 15%,0,Exclusive,14.35000038,0,6281086000502,0,,,0,
Ca-C 1000 Sandoz eff. tab,’нѕбн…,1,,Џб»е,1,,,9.708999634,Tax 15%,0,Exclusive,11.64999962,0,0000329,0,,,0,
Cal-C-Vita eff. tab,’нѕбн…,1,,1,1,,,17.37599945,Tax 15%,0,Exclusive,20.85000038,0,0000330,0,,,0,
Seacal-Plus tab,’нѕбн…,1,,Џб»е,1,,,26.50200081,Tax 15%,0,Exclusive,31.79999924,0,6281102230470,0,,,0,
Royal Junior syrup,’нѕбн…,1,,Џб»е,1,,,8.291999817,Tax 15%,0,Exclusive,9.949999809,0,8410885079961,0,,,0,
Mosegor tab,’нѕбн…,1,,1,1,,,13.40999985,Tax 15%,0,Exclusive,17.70000076,0,3711500001219,0,,,0,
Nuby Cup 4m+ 10302,’нѕбн…,9,,Џб»е,9,,,13,Tax 15%,15,Exclusive,18,0,048526103027,0,,,0,
Bio Cal-D 60cap,’нѕбн…,1,,1,1,,,27.50200081,Tax 15%,0,Exclusive,33,0,766961414781,0,,,0,
Methycobal 500mcg 10amp,’нѕбн…,1,,Џб»е,1,,,49.8370018,Tax 15%,0,Exclusive,59.79999924,0,0000337,0,,,0,
Arcoxia 60m 28tab,’нѕбн…,1,,Џб»…,1,,,58.0320015,Tax 15%,0,Exclusive,74.40000153,0,3707713010131,0,,,0,
Glovit-Cal tab,’нѕбн…,1,,1,1,,,13.9989996,Tax 15%,0,Exclusive,21,0,6291103730251,0,,,0,
Feroglobin syrup,’нѕбн…,1,,Џб»е,1,,,14.16800022,Tax 15%,0,Exclusive,17,0,5021265231119,0,,,0,
Vitabob syrp,’нѕбн…,1,,Џб»е,1,,,30,Tax 15%,0,Exclusive,50,0,6281900083810,0,,,0,
Calcichew D3 30tab,’нѕбн…,1,,Џб»е,1,,,15.32999992,Tax 15%,0,Exclusive,21,0,0000344,0,,,0,
Moxal Plus susp,’нѕбн…,1,,1,1,,,3.954999924,Tax 15%,0,Exclusive,5.650000095,0,6291100081257,0,,,0,
Duphalac 300ml syrp,’нѕбн…,1,,Џ»же,1,,,17.07999992,Tax 15%,0,Exclusive,24.39999962,0,0000346,0,,,0,
Levitra 20mg 4tab,’нѕбн…,1,,Џб»…,1,,,81.6989975,Tax 15%,0,Exclusive,93.94999695,0,0000347,0,,,0,
Nuby Cup 4m+ 10305,’нѕбн…,9,,ё«—ж—е,9,,,17.5,Tax 15%,15,Exclusive,24,0,048526103058,0,,,0,
Kaptin susp,’нѕбн…,1,,1,1,,,4.340000153,Tax 15%,0,Exclusive,6.199999809,0,6291100083336,0,,,0,
Motilium 200ml susp,’нѕбн…,1,,Џб»е,1,,,16,Tax 15%,0,Exclusive,20,0,0000351,0,,,0,
Amrizole susp,’нѕбн…,1,,Џб»е,1,,,3.25,Tax 15%,0,Exclusive,3.900000095,0,6221075050309,0,,,0,
Movicol 20sach,’нѕбн…,1,,Џб»е,1,,,25.08499908,Tax 15%,0,Exclusive,30.10000038,0,5012748112810,0,,,0,
Kapect susp,’нѕбн…,1,,Џб»е,1,,,6.510000229,Tax 15%,0,Exclusive,9.300000191,0,6221032221308,0,,,0,
Anazol 125mg susp,’нѕбн…,1,,1,1,,,4.139999866,Tax 15%,0,Exclusive,6.900000095,0,6281931033891,0,,,0,
Mucogel susp,’нѕбн…,1,,Џб»е,1,,,5.005000114,Tax 15%,0,Exclusive,7.150000095,0,6221032222039,0,,,0,
Agiolax granules,’нѕбн…,1,,Џб»е,1,,,15.58500004,Tax 15%,0,Exclusive,18.70000076,0,-1000022,0,,,0,
Anazol 200mg susp,’нѕбн…,1,,Џб»е,1,,,6.03000021,Tax 15%,0,Exclusive,10.05000019,0,6281931043890,0,,,0,
Dogmatil 200mg 12tab,’нѕбн…,1,,Џб»е,1,,,19.79999924,Tax 15%,0,Exclusive,22.5,0,3582910009634,0,,,0,
Dogmatil 50mg 30cap,’нѕбн…,1,,Џб»е,1,,,18.40399933,Tax 15%,0,Exclusive,21.39999962,0,3582910009115,0,,,0,
Eucarbon 30tab,’нѕбн…,1,,Џб»е,1,,,9.06499958,Tax 15%,0,Exclusive,12.94999981,0,9120005550483,0,,,0,
Hepaticum cap,’нѕбн…,1,,Џб»е,1,,,45.45600128,Tax 15%,15,Exclusive,60,0,6221508022323,0,,,0,
Negazole 500mg tab,’нѕбн…,1,,1,1,,,10.04199982,Tax 15%,0,Exclusive,12.05000019,0,6291100082117,0,,,0,
Gastrofait 500mg 20tab,’нѕбн…,1,,Џб»е,1,,,7.429999828,Tax 15%,0,Exclusive,9.850000381,0,6221032112880,0,,,0,
Proton 20mg 14tab,’нѕбн…,1,,1,1,,,20.29299927,Tax 15%,0,Exclusive,24.35000038,0,6281086001875,0,,,0,
Proton 40mg 14tab,’нѕбн…,1,,1,1,,,21.08699989,Tax 15%,0,Exclusive,39.04999924,0,6281086001349,0,,,0,
Dicetel 50mg 20tab,’нѕбн…,1,,Џб»е,1,,,11.66800022,Tax 15%,0,Exclusive,14,0,0000370,0,,,0,
Duspamen tab,’нѕбн…,1,,1,1,,,11.40799999,Tax 15%,0,Exclusive,17.54999924,0,6281900031811,0,,,0,
Duspatalin Ret. 200mg 30cap,’нѕбн…,1,,1,1,,,36.11199951,Tax 15%,0,Exclusive,48.15000153,0,372,0,,,0,
Zantac 150mg 20tab,’нѕбн…,1,,Џб»е,1,,,37.35400009,Tax 15%,0,Exclusive,49.15000153,0,0000373,0,,,0,
Flazol 500mg tab,’нѕбн…,1,,1,1,,,9.267999649,Tax 15%,0,Exclusive,16.54999924,0,0000374,0,,,0,
Doxycin cap,’нѕбн…,1,,1,1,,,9.741999626,Tax 15%,0,Exclusive,21.64999962,0,6281080003523,0,,,0,
Lansomid 30mg cap,’нѕбн…,1,,Џб»е,1,,,40.79499817,Tax 15%,0,Exclusive,48.95000076,0,0000376,0,,,0,
Nexium 40mg 28tab,’нѕбн…,1,,Џб»…,1,,,60.06000137,Tax 15%,0,Exclusive,85.80000305,0,0000377,0,,,0,
Legalon 70mg 80tab,’нѕбн…,1,,Џб»е,1,,,47.15000153,Tax 15%,0,Exclusive,57.5,0,0000379,0,,,0,
Buscopan 10mg 20tab,’нѕбн…,1,,Џб»е,1,,,9.944999695,Tax 15%,0,Exclusive,12.75,0,3704360010101,0,,,0,
Nexium 20mg 14tab,’нѕбн…,1,,Џб»е,1,,,24.67499924,Tax 15%,0,Exclusive,35.25,0,3717800001737,0,,,0,
Ranimax AC 75mg tab,’нѕбн…,1,,1,1,,,8.163999557,Tax 15%,0,Exclusive,21.54999924,0,6281958021819,0,,,0,
Rabezole 20mg tab,’нѕбн…,1,,1,1,,,26.47500038,Tax 15%,0,Exclusive,52.95000076,0,0000383,0,,,0,
Motilium 30tab,’нѕбн…,1,,Џб»…,1,,,14.02200031,Tax 15%,0,Exclusive,17.10000038,0,0000384,0,,,0,
Hyoban tab,’нѕбн…,1,,Џб»е,1,,,7.666999817,Tax 15%,0,Exclusive,9.199999809,0,0000385,0,,,0,
Nexium 20mg 28tab,’нѕбн…,1,,Џб»е,1,,,48.09000015,Tax 15%,0,Exclusive,68.69999695,0,3717800001744,0,,,0,
Pyridoxin 40 tab,’нѕбн…,1,,Џб»е,1,,,4.28000021,Tax 15%,0,Exclusive,5.349999905,0,0000388,0,,,0,
Pantomax 20mg 15tab,’нѕбн…,1,,Џб»е,1,,,7.092000008,Tax 15%,0,Exclusive,19.70000076,0,3701759060464,0,,,0,
Pantomax 40mg 15tab,’нѕбн…,1,,1,1,,,11.07699966,Tax 15%,0,Exclusive,31.64999962,0,3701759040466,0,,,0,
Furazol tab,’нѕбн…,1,,Џб»е,1,,,7.751999855,Tax 15%,0,Exclusive,11.39999962,0,6221032112750,0,,,0,
Anazol 500mg 20tab,’нѕбн…,1,,Џб»е,1,,,7.127999783,Tax 15%,0,Exclusive,14.85000038,0,6281931021812,0,,,0,
Pariet 20mg 14tab,’нѕбн…,1,,1,1,,,40.56000137,Tax 15%,0,Exclusive,62.40000153,0,0000393,0,,,0,
Losec mups 20mg tab,’нѕбн…,1,,Џб»е,1,,,38.29499817,Tax 15%,0,Exclusive,45.95000076,0,3717800001706,0,,,0,
Risek 20mg 14cap,’нѕбн…,1,,Џб»…,1,,,57.94800186,Tax 15%,0,Exclusive,88.84999847,0,6291100080175,0,,,0,
Vermox tab,’нѕбн…,1,,Џб»е,1,,,7.916999817,Tax 15%,0,Exclusive,9.5,0,0000396,0,,,0,
Omiz 20mg cap,’нѕбн…,1,,Џб»е,1,,,25.27199936,Tax 15%,0,Exclusive,45.95000076,0,6281102233556,0,,,0,
Omiz 10mg cap,’нѕбн…,1,,Џб»е,1,,,25.5,Tax 15%,0,Exclusive,42.5,0,6281102233549,0,,,0,
Salinal chew. tab,’нѕбн…,1,,Џб»е,1,,,6.507999897,Tax 15%,0,Exclusive,8.199999809,0,6291100080793,0,,,0,
Gaviscon tab,’нѕбн…,1,,Џб»е,1,,,6.666999817,Tax 15%,0,Exclusive,8,0,5000158066960,0,,,0,
Vermox susp,’нѕбн…,1,,Џб»е,1,,,11.06999969,Tax 15%,0,Exclusive,12.30000019,0,0000402,0,,,0,
Comfort cream,’нѕбн…,1,,Џб»е,1,,,26.57999992,Tax 15%,0,Exclusive,44.65000153,0,6281086230336,0,,,0,
Anazol 250mg 20tab,’нѕбн…,1,,1,1,,,3.224999905,Tax 15%,0,Exclusive,6.449999809,0,6281931011813,0,,,0,
Gasec 40mg 14cap,’нѕбн…,1,,Џб»е,1,,,35.1780014,Tax 15%,0,Exclusive,45.09999847,0,7640153080226,0,,,0,
Gasec 20mg 14cap,’нѕбн…,1,,Џб»е,1,,,21.45000076,Tax 15%,0,Exclusive,27.5,0,7640118192162,0,,,0,
Gasec 20mg 28cap,’нѕбн…,1,,Џб»е,1,,,37.7519989,Tax 15%,0,Exclusive,48.40000153,0,7640118193909,0,,,0,
Gasec40mg 28cap,’нѕбн…,1,,Џб»е,1,,,61.89300156,Tax 15%,0,Exclusive,79.34999847,0,7640153080233,0,,,0,
Omeprex 20mg cap,’нѕбн…,1,,Џб»е,1,,,55.30699921,Tax 15%,0,Exclusive,63.59999847,0,3701759016171,0,,,0,
Flagyl 250mg tab,’нѕбн…,1,,Џб»е,1,,,7.538000107,Tax 15%,0,Exclusive,10.05000019,0,3582910013679,0,,,0,
Meva 135mg 30tab,’нѕбн…,1,,1,1,,,8.531999588,Tax 15%,0,Exclusive,15.80000019,0,6281260010075,0,,,0,
Ranidine 150mg tab,’нѕбн…,1,,Џб»е,1,,,10.08399963,Tax 15%,0,Exclusive,18.14999962,0,0000415,0,,,0,
Protexin Balance cap,’нѕбн…,1,,Џб»е,1,,,68.69799805,Tax 15%,15,Exclusive,79,0,5027314502308,0,,,0,
Pantover 40mg 15tab,’нѕбн…,1,,1,1,,,33.04399872,Tax 15%,0,Exclusive,39.65000153,0,0000417,0,,,0,
Fixit 150mg cap,’нѕбн…,1,,Џб»е,1,,,18.34000015,Tax 15%,0,Exclusive,26.20000076,0,0000418,0,,,0,
Fasigyn 500mg 4tab,’нѕбн…,1,,Џб»е,1,,,12.45899963,Tax 15%,0,Exclusive,14.94999981,0,0000419,0,,,0,
Remox 250mg 20cap,’нѕбн…,1,,Џб»…,1,,,9.100000381,Tax 15%,0,Exclusive,18.20000076,0,6281969035881,0,,,0,
Ranacid  75mg tab,’нѕбн…,1,,Џб»е,1,,,13.6260004,Tax 15%,0,Exclusive,16.35000038,0,6281102230234,0,,,0,
Omedar 20mg 14tab,’нѕбн…,1,,1,1,,,14.87300014,Tax 15%,0,Exclusive,28.54999924,0,6251107032010,0,,,0,
Omiz Plus 40/1100mg cap,’нѕбн…,1,,Џб»е,1,,,78.32900238,Tax 15%,0,Exclusive,120.0999985,0,0000423,0,,,0,
Nan 1 400gm,’нѕбн…,5,,Џб»…,5,,,34.38999939,Tax 15%,15,Exclusive,36.52000046,0,7613287652676,0,,,0,
Dompy 30tab,’нѕбн…,1,,1,1,,,8.774999619,Tax 15%,0,Exclusive,16.25,0,0000425,0,,,0,
Moxal Plus 30tab,’нѕбн…,1,,1,1,,,4.256000042,Tax 15%,0,Exclusive,7.150000095,0,0000430,0,,,0,
Ranimax 150mg tab,’нѕбн…,1,,Џб»е,1,,,16.58499908,Tax 15%,0,Exclusive,39.79999924,0,6281958031818,0,,,0,
Rantag 150mg 20tab,’нѕбн…,1,,1,1,,,13.7510004,Tax 15%,0,Exclusive,29.70000076,0,0000433,0,,,0,
Nadine 150mg 20tab,’нѕбн…,1,,1,1,,,4.184999943,Tax 15%,0,Exclusive,9.300000191,0,6251106000287,0,,,0,
Disflatyl 30tab,’нѕбн…,1,,Џб»е,1,,,9.625,Tax 15%,0,Exclusive,11.55000019,0,0000435,0,,,0,
Dulcolax 5mg tab,’нѕбн…,1,,1,1,,,9.333999634,Tax 15%,0,Exclusive,11.19999981,0,3704366011874,0,,,0,
Roxil 250mg/5ml susp,’нѕбн…,1,,1,1,,,15.3760004,Tax 15%,0,Exclusive,24.60000038,0,0000437,0,,,0,
Nan 2 400gm,’нѕбн…,5,,Џб»…,5,,,35.95999908,Tax 15%,15,Exclusive,37.39099884,0,7613287428295,0,,,0,
E-Mox 250mg/5ml susp,’нѕбн…,1,,Џб»е,1,,,6.559999943,Tax 15%,0,Exclusive,10.25,0,6221032150684,0,,,0,
E-Mox 125mg/5ml susp,’нѕбн…,1,,Џб»е,1,,,4.18200016,Tax 15%,0,Exclusive,6.150000095,0,6221032150660,0,,,0,
Amoclan 228mg susp,’нѕбн…,1,,Џб»е,1,,,5.985000134,Tax 15%,0,Exclusive,13.30000019,0,6251065015650,0,,,0,
Magnacef 100mg/5ml susp,’нѕбн…,1,,Џб»е,1,,,17.56800079,Tax 15%,0,Exclusive,36.59999847,0,6251148010671,0,,,0,
Winex 100mg/5ml susp,’нѕбн…,1,,Џб»е,1,,,28.24500084,Tax 15%,0,Exclusive,40.34999847,0,0000443,0,,,0,
Zithromax 400mg/10ml susp,’нѕбн…,1,,1,1,,,38.72600174,Tax 15%,0,Exclusive,53.04999924,0,0000444,0,,,0,
Ciprobay 750mg 10tab,’нѕбн…,1,,Џб»е,1,,,126.0049973,Tax 15%,0,Exclusive,149.6499939,0,0000445,0,,,0,
Ciprogen 500mg 10tab,’нѕбн…,1,,1,1,,,40.69599915,Tax 15%,0,Exclusive,40.70000076,0,6281080001093,0,,,0,
Curam 625mg 20tab,’нѕбн…,1,,1,1,,,13.54699993,Tax 15%,0,Exclusive,21.85000038,0,0000447,0,,,0,
Ciproxen 500mg tab,’нѕбн…,1,,1,1,,,37.97499847,Tax 15%,0,Exclusive,54.25,0,0000448,0,,,0,
Ciproxen 750mg tab,’нѕбн…,1,,Џб»е,1,,,45.60499954,Tax 15%,0,Exclusive,65.15000153,0,0000449,0,,,0,
Ciprobay 500mg 10tab,’нѕбн…,1,,Џб»е,1,,,79.30799866,Tax 15%,0,Exclusive,91.19999695,0,0000450,0,,,0,
Nan 1 800gm,’нѕбн…,5,,Џб»…,5,,,69.76999664,Tax 15%,15,Exclusive,72.16999817,0,7613287652744,0,,,0,
Zinoximor 500mg tab,’нѕбн…,1,,1,1,,,66.72899628,Tax 15%,0,Exclusive,76.69999695,0,6281102231699,0,,,0,
Amoclan Forte 625mg tab,’нѕбн…,1,,1,1,,,27.14999962,Tax 15%,0,Exclusive,45.25,0,6251065023082,0,,,0,
Zinnat 250mg tab,’нѕбн…,1,,Џб»е,1,,,52.65000153,Tax 15%,0,Exclusive,67.5,0,0000454,0,,,0,
